Date,Hour,CO_GT,NOx_GT,Day,Month
2004-12-02,18.0,7.7,1001.0,Thursday,December
2004-12-02,19.0,9.4,1184.0,Thursday,December
2004-12-02,20.0,7.8,1020.0,Thursday,December
2004-12-02,21.0,6.6,964.0,Thursday,December
2004-12-02,22.0,4.7,741.0,Thursday,December
2004-12-02,23.0,4.8,757.0,Thursday,December
2004-12-03,0.0,3.2,564.0,Friday,December
2004-12-03,1.0,2.6,434.0,Friday,December
2004-12-03,2.0,2.1,308.0,Friday,December
2004-12-03,4.0,1.1,133.0,Friday,December
2004-12-03,5.0,0.7,103.0,Friday,December
2004-12-03,6.0,0.9,178.0,Friday,December
2004-12-03,7.0,1.5,289.0,Friday,December
2004-12-03,8.0,3.8,736.0,Friday,December
2004-12-03,9.0,6.0,928.0,Friday,December
2004-12-03,10.0,5.1,897.0,Friday,December
2004-12-03,11.0,3.6,596.0,Friday,December
2004-12-03,12.0,3.0,481.0,Friday,December
2004-12-03,13.0,3.1,495.0,Friday,December
2004-12-03,14.0,3.3,460.0,Friday,December
2004-12-03,15.0,3.4,445.0,Friday,December
2004-12-03,16.0,4.6,618.0,Friday,December
2004-12-03,17.0,6.9,858.0,Friday,December
2004-12-03,18.0,5.1,634.0,Friday,December
2004-12-03,19.0,4.9,575.0,Friday,December
2004-12-03,20.0,6.1,738.0,Friday,December
2004-12-03,21.0,6.2,739.0,Friday,December
2004-12-03,22.0,3.0,472.0,Friday,December
2004-12-03,23.0,3.4,542.0,Friday,December
2004-12-04,0.0,3.5,577.0,Saturday,December
2004-12-04,1.0,3.2,568.0,Saturday,December
2004-12-04,2.0,2.9,451.0,Saturday,December
2004-12-04,5.0,1.7,277.0,Saturday,December
2004-12-04,6.0,1.7,291.0,Saturday,December
2004-12-04,7.0,1.3,277.0,Saturday,December
2004-12-04,8.0,2.8,510.0,Saturday,December
2004-12-04,9.0,2.5,451.0,Saturday,December
2004-12-04,10.0,2.7,584.0,Saturday,December
2004-12-04,11.0,1.5,260.0,Saturday,December
2004-12-04,12.0,2.6,492.0,Saturday,December
2004-12-04,13.0,3.1,580.0,Saturday,December
2004-12-04,14.0,2.5,373.0,Saturday,December
2004-12-04,15.0,2.6,497.0,Saturday,December
2004-12-04,16.0,2.5,413.0,Saturday,December
2004-12-04,17.0,2.3,444.0,Saturday,December
2004-12-04,18.0,3.1,533.0,Saturday,December
2004-12-04,19.0,1.9,325.0,Saturday,December
2004-12-04,20.0,2.5,439.0,Saturday,December
2004-12-04,21.0,3.1,506.0,Saturday,December
2004-12-04,22.0,2.0,349.0,Saturday,December
2004-12-04,23.0,1.9,235.0,Saturday,December
2004-12-05,0.0,2.4,378.0,Sunday,December
2004-12-05,1.0,2.0,304.0,Sunday,December
2004-12-05,2.0,1.2,180.0,Sunday,December
2004-12-05,4.0,1.0,148.0,Sunday,December
2004-12-05,5.0,0.8,106.0,Sunday,December
2004-12-05,6.0,0.6,87.0,Sunday,December
2004-12-05,7.0,0.7,96.0,Sunday,December
2004-12-05,8.0,0.8,120.0,Sunday,December
2004-12-05,9.0,0.9,130.0,Sunday,December
2004-12-05,10.0,1.0,140.0,Sunday,December
2004-12-05,11.0,1.3,176.0,Sunday,December
2004-12-05,12.0,1.7,209.0,Sunday,December
2004-12-05,13.0,2.4,309.0,Sunday,December
2004-12-05,14.0,1.7,226.0,Sunday,December
2004-12-05,15.0,1.8,246.0,Sunday,December
2004-12-05,16.0,1.5,208.0,Sunday,December
2004-12-05,17.0,1.1,154.0,Sunday,December
2004-12-05,18.0,2.4,275.0,Sunday,December
2004-12-05,19.0,2.0,281.0,Sunday,December
2004-12-05,20.0,1.5,237.0,Sunday,December
2004-12-05,21.0,1.7,225.0,Sunday,December
2004-12-05,22.0,1.0,143.0,Sunday,December
2004-12-05,23.0,1.0,146.0,Sunday,December
2004-12-06,0.0,1.0,115.0,Monday,December
2004-12-06,1.0,0.9,125.0,Monday,December
2004-12-06,2.0,1.1,150.0,Monday,December
2004-12-06,4.0,0.6,78.0,Monday,December
2004-12-06,5.0,0.7,108.0,Monday,December
2004-12-06,6.0,0.9,181.0,Monday,December
2004-12-06,7.0,1.3,302.0,Monday,December
2004-12-06,8.0,3.1,587.0,Monday,December
2004-12-06,9.0,4.9,712.0,Monday,December
2004-12-06,10.0,4.7,698.0,Monday,December
2004-12-06,11.0,3.2,576.0,Monday,December
2004-12-06,12.0,2.5,438.0,Monday,December
2004-12-06,13.0,3.8,562.0,Monday,December
2004-12-06,14.0,3.3,467.0,Monday,December
2004-12-06,15.0,2.5,323.0,Monday,December
2004-12-06,16.0,2.7,391.0,Monday,December
2004-12-06,17.0,2.9,379.0,Monday,December
2004-12-06,18.0,3.1,387.0,Monday,December
2004-12-06,19.0,4.0,433.0,Monday,December
2004-12-06,20.0,3.1,349.0,Monday,December
2004-12-06,21.0,2.7,337.0,Monday,December
2004-12-06,22.0,1.7,245.0,Monday,December
2004-12-06,23.0,1.5,236.0,Monday,December
2004-12-07,0.0,1.4,191.0,Tuesday,December
2004-12-07,1.0,1.4,273.0,Tuesday,December
2004-12-07,2.0,1.1,211.0,Tuesday,December
2004-12-07,5.0,0.6,126.0,Tuesday,December
2004-12-07,6.0,0.8,146.0,Tuesday,December
2004-12-07,7.0,1.0,243.0,Tuesday,December
2004-12-07,8.0,2.8,450.0,Tuesday,December
2004-12-07,9.0,3.4,499.0,Tuesday,December
2004-12-07,10.0,3.3,574.0,Tuesday,December
2004-12-07,11.0,4.1,679.0,Tuesday,December
2004-12-07,12.0,3.5,572.0,Tuesday,December
2004-12-07,13.0,3.0,396.0,Tuesday,December
2004-12-07,14.0,3.6,455.0,Tuesday,December
2004-12-07,15.0,3.0,423.0,Tuesday,December
2004-12-07,16.0,2.6,356.0,Tuesday,December
2004-12-07,17.0,2.6,350.0,Tuesday,December
2004-12-07,18.0,3.1,359.0,Tuesday,December
2004-12-07,19.0,3.2,358.0,Tuesday,December
2004-12-07,20.0,2.4,289.0,Tuesday,December
2004-12-07,21.0,2.6,359.0,Tuesday,December
2004-12-07,22.0,2.4,355.0,Tuesday,December
2004-12-07,23.0,1.8,244.0,Tuesday,December
2004-12-08,0.0,1.7,194.0,Wednesday,December
2004-12-08,1.0,1.9,176.0,Wednesday,December
2004-12-08,2.0,1.4,170.0,Wednesday,December
2004-12-08,4.0,1.7,212.0,Wednesday,December
2004-12-08,5.0,1.0,146.0,Wednesday,December
2004-12-08,6.0,0.9,177.0,Wednesday,December
2004-12-08,7.0,1.0,172.0,Wednesday,December
2004-12-08,8.0,1.0,159.0,Wednesday,December
2004-12-08,9.0,1.1,184.0,Wednesday,December
2004-12-08,10.0,1.7,310.0,Wednesday,December
2004-12-08,11.0,2.3,363.0,Wednesday,December
2004-12-08,12.0,2.1,302.0,Wednesday,December
2004-12-08,13.0,2.7,424.0,Wednesday,December
2004-12-08,14.0,2.3,258.0,Wednesday,December
2004-12-08,15.0,1.2,179.0,Wednesday,December
2004-12-08,16.0,1.4,221.0,Wednesday,December
2004-12-08,17.0,1.9,303.0,Wednesday,December
2004-12-08,18.0,2.6,429.0,Wednesday,December
2004-12-08,19.0,2.4,357.0,Wednesday,December
2004-12-08,20.0,3.5,438.0,Wednesday,December
2004-12-08,21.0,3.5,457.0,Wednesday,December
2004-12-08,22.0,2.2,355.0,Wednesday,December
2004-12-08,23.0,2.3,348.0,Wednesday,December
2004-12-09,0.0,1.9,241.0,Thursday,December
2004-12-09,1.0,1.0,134.0,Thursday,December
2004-12-09,2.0,0.8,94.0,Thursday,December
2004-12-09,4.0,0.4,33.0,Thursday,December
2004-12-09,5.0,0.4,33.0,Thursday,December
2004-12-09,6.0,0.4,57.0,Thursday,December
2004-12-09,7.0,0.6,112.0,Thursday,December
2004-12-09,8.0,1.9,358.0,Thursday,December
2004-12-09,9.0,2.0,287.0,Thursday,December
2004-12-09,10.0,1.4,263.0,Thursday,December
2004-12-09,11.0,1.4,282.0,Thursday,December
2004-12-09,12.0,1.5,286.0,Thursday,December
2004-12-09,13.0,1.6,259.0,Thursday,December
2004-12-09,14.0,1.8,265.0,Thursday,December
2004-12-09,15.0,1.4,249.0,Thursday,December
2004-12-09,16.0,1.7,268.0,Thursday,December
2004-12-09,17.0,1.7,226.0,Thursday,December
2004-12-09,18.0,2.3,301.0,Thursday,December
2004-12-09,19.0,3.2,388.0,Thursday,December
2004-12-09,20.0,2.6,285.0,Thursday,December
2004-12-09,21.0,1.6,197.0,Thursday,December
2004-12-09,22.0,0.8,105.0,Thursday,December
2004-12-09,23.0,0.7,88.0,Thursday,December
2004-12-10,0.0,0.6,92.0,Friday,December
2004-12-10,1.0,0.7,88.0,Friday,December
2004-12-10,2.0,0.7,90.0,Friday,December
2004-12-10,5.0,0.3,31.0,Friday,December
2004-12-10,6.0,0.4,51.0,Friday,December
2004-12-10,7.0,0.5,100.0,Friday,December
2004-12-10,8.0,1.4,315.0,Friday,December
2004-12-10,9.0,2.4,417.0,Friday,December
2004-12-10,10.0,1.8,328.0,Friday,December
2004-12-10,11.0,1.5,304.0,Friday,December
2004-12-10,12.0,1.5,300.0,Friday,December
2004-12-10,13.0,1.8,306.0,Friday,December
2004-12-10,14.0,2.1,342.0,Friday,December
2004-12-10,15.0,1.7,324.0,Friday,December
2004-12-10,16.0,2.3,327.0,Friday,December
2004-12-10,17.0,2.9,404.0,Friday,December
2004-12-10,18.0,4.0,575.0,Friday,December
2004-12-10,19.0,4.2,539.0,Friday,December
2004-12-10,20.0,3.5,460.0,Friday,December
2004-12-10,21.0,2.6,386.0,Friday,December
2004-12-10,22.0,1.3,202.0,Friday,December
2004-12-10,23.0,1.0,162.0,Friday,December
2004-12-11,0.0,1.6,261.0,Saturday,December
2004-12-11,1.0,1.6,263.0,Saturday,December
2004-12-11,2.0,1.1,159.0,Saturday,December
2004-12-11,4.0,0.8,111.0,Saturday,December
2004-12-11,5.0,0.8,104.0,Saturday,December
2004-12-11,6.0,1.0,221.0,Saturday,December
2004-12-11,7.0,1.2,243.0,Saturday,December
2004-12-11,8.0,1.7,356.0,Saturday,December
2004-12-11,9.0,2.4,429.0,Saturday,December
2004-12-11,10.0,2.8,518.0,Saturday,December
2004-12-11,11.0,2.9,460.0,Saturday,December
2004-12-11,12.0,2.6,389.0,Saturday,December
2004-12-11,13.0,2.3,362.0,Saturday,December
2004-12-11,14.0,2.3,337.0,Saturday,December
2004-12-11,15.0,1.7,254.0,Saturday,December
2004-12-11,16.0,1.8,281.0,Saturday,December
2004-12-11,17.0,2.5,369.0,Saturday,December
2004-12-11,18.0,2.4,350.0,Saturday,December
2004-12-11,19.0,2.0,323.0,Saturday,December
2004-12-11,20.0,2.3,340.0,Saturday,December
2004-12-11,21.0,2.9,443.0,Saturday,December
2004-12-11,22.0,2.0,292.0,Saturday,December
2004-12-11,23.0,2.5,372.0,Saturday,December
2004-12-12,0.0,3.0,443.0,Sunday,December
2004-12-12,1.0,2.4,360.0,Sunday,December
2004-12-12,2.0,2.6,401.0,Sunday,December
2004-12-12,4.0,2.1,273.0,Sunday,December
2004-12-12,5.0,1.7,199.0,Sunday,December
2004-12-12,6.0,1.5,177.0,Sunday,December
2004-12-12,7.0,1.3,206.0,Sunday,December
2004-12-12,8.0,1.9,323.0,Sunday,December
2004-12-12,9.0,2.0,392.0,Sunday,December
2004-12-12,10.0,2.7,420.0,Sunday,December
2004-12-12,11.0,2.4,333.0,Sunday,December
2004-12-12,12.0,2.7,395.0,Sunday,December
2004-12-12,13.0,3.2,478.0,Sunday,December
2004-12-12,14.0,3.4,470.0,Sunday,December
2004-12-12,15.0,3.2,508.0,Sunday,December
2004-12-12,16.0,4.3,596.0,Sunday,December
2004-12-12,17.0,5.0,694.0,Sunday,December
2004-12-12,18.0,6.3,968.0,Sunday,December
2004-12-12,19.0,4.6,658.0,Sunday,December
2004-12-12,20.0,3.1,409.0,Sunday,December
2004-12-12,21.0,2.6,345.0,Sunday,December
2004-12-12,22.0,2.1,230.0,Sunday,December
2004-12-12,23.0,2.1,285.0,Sunday,December
2004-12-13,0.0,2.5,310.0,Monday,December
2004-12-13,1.0,2.0,224.0,Monday,December
2004-12-13,2.0,1.8,213.0,Monday,December
2004-12-13,5.0,0.7,91.0,Monday,December
2004-12-13,6.0,0.9,178.0,Monday,December
2004-12-13,7.0,1.5,351.0,Monday,December
2004-12-13,8.0,3.4,587.0,Monday,December
2004-12-13,9.0,3.4,475.0,Monday,December
2004-12-13,10.0,3.2,576.0,Monday,December
2004-12-13,11.0,4.8,920.0,Monday,December
2004-12-13,12.0,3.5,710.0,Monday,December
2004-12-13,13.0,4.1,696.0,Monday,December
2004-12-13,14.0,4.8,744.0,Monday,December
2004-12-13,15.0,4.4,743.0,Monday,December
2004-12-13,16.0,4.5,801.0,Monday,December
2004-12-13,17.0,5.9,1014.0,Monday,December
2004-12-13,18.0,9.9,1479.0,Monday,December
2004-12-13,19.0,6.9,1018.0,Monday,December
2004-12-13,20.0,4.3,729.0,Monday,December
2004-12-13,21.0,2.9,508.0,Monday,December
2004-12-13,22.0,2.0,347.0,Monday,December
2004-12-13,23.0,1.7,327.0,Monday,December
2004-12-14,0.0,1.9,339.0,Tuesday,December
2004-12-14,1.0,2.0,358.0,Tuesday,December
2004-12-14,2.0,1.9,377.0,Tuesday,December
2004-12-14,4.0,0.8,165.0,Tuesday,December
2004-12-14,5.0,0.7,145.0,Tuesday,December
2004-12-14,6.0,1.1,282.0,Tuesday,December
2004-12-14,7.0,1.7,494.0,Tuesday,December
2004-12-14,8.0,3.1,606.0,Tuesday,December
2004-12-14,9.0,4.4,581.0,Tuesday,December
2004-12-14,10.0,5.6,920.0,Tuesday,December
2004-12-14,11.0,4.4,811.0,Tuesday,December
2004-12-14,12.0,4.4,786.0,Tuesday,December
2004-12-14,13.0,4.7,677.0,Tuesday,December
2004-12-14,14.0,4.2,612.0,Tuesday,December
2004-12-14,15.0,3.3,524.0,Tuesday,December
2004-12-14,16.0,5.1,775.0,Tuesday,December
2004-12-14,17.0,7.4,1159.0,Tuesday,December
2004-12-14,18.0,9.3,1310.0,Tuesday,December
2004-12-14,19.0,7.4,1037.0,Tuesday,December
2004-12-14,20.0,5.3,791.0,Tuesday,December
2004-12-14,21.0,4.1,670.0,Tuesday,December
2004-12-14,22.0,2.5,341.0,Tuesday,December
2004-12-14,23.0,2.1,365.0,Tuesday,December
2004-12-15,0.0,2.9,510.0,Wednesday,December
2004-12-15,1.0,2.3,352.0,Wednesday,December
2004-12-15,2.0,1.7,299.0,Wednesday,December
2004-12-15,4.0,0.7,103.0,Wednesday,December
2004-12-15,5.0,0.8,133.0,Wednesday,December
2004-12-15,6.0,1.0,244.0,Wednesday,December
2004-12-15,7.0,1.2,222.0,Wednesday,December
2004-12-15,8.0,3.5,591.0,Wednesday,December
2004-12-15,9.0,4.5,821.0,Wednesday,December
2004-12-15,10.0,4.9,803.0,Wednesday,December
2004-12-15,11.0,3.5,809.0,Wednesday,December
2004-12-15,12.0,3.4,836.0,Wednesday,December
2004-12-15,13.0,4.0,820.0,Wednesday,December
2004-12-15,14.0,4.3,861.0,Wednesday,December
2004-12-15,15.0,4.0,842.0,Wednesday,December
2004-12-15,16.0,4.7,933.0,Wednesday,December
2004-12-15,17.0,6.6,1237.0,Wednesday,December
2004-12-15,18.0,7.3,1137.0,Wednesday,December
2004-12-15,19.0,3.6,484.0,Wednesday,December
2004-12-15,20.0,2.4,325.0,Wednesday,December
2004-12-15,21.0,2.1,292.0,Wednesday,December
2004-12-15,22.0,2.1,303.0,Wednesday,December
2004-12-15,23.0,1.7,242.0,Wednesday,December
2004-12-16,0.0,2.2,314.0,Thursday,December
2004-12-16,1.0,2.0,289.0,Thursday,December
2004-12-16,2.0,1.6,224.0,Thursday,December
2004-12-16,5.0,1.0,149.0,Thursday,December
2004-12-16,6.0,1.0,212.0,Thursday,December
2004-12-16,7.0,1.6,398.0,Thursday,December
2004-12-16,8.0,3.5,763.0,Thursday,December
2004-12-16,9.0,5.3,905.0,Thursday,December
2004-12-16,10.0,4.6,849.0,Thursday,December
2004-12-16,11.0,4.5,1015.0,Thursday,December
2004-12-16,12.0,4.2,845.0,Thursday,December
2004-12-16,13.0,4.1,740.0,Thursday,December
2004-12-16,14.0,5.5,1018.0,Thursday,December
2004-12-16,15.0,4.8,1058.0,Thursday,December
2004-12-16,16.0,5.5,1182.0,Thursday,December
2004-12-16,17.0,5.2,1089.0,Thursday,December
2004-12-16,18.0,7.5,1186.0,Thursday,December
2004-12-16,19.0,8.6,1235.0,Thursday,December
2004-12-16,20.0,9.1,1253.0,Thursday,December
2004-12-16,21.0,8.6,1237.0,Thursday,December
2004-12-16,22.0,5.4,1060.0,Thursday,December
2004-12-16,23.0,4.3,873.0,Thursday,December
2004-12-17,0.0,4.2,807.0,Friday,December
2004-12-17,1.0,4.3,798.0,Friday,December
2004-12-17,2.0,4.2,691.0,Friday,December
2004-12-17,4.0,2.2,433.0,Friday,December
2004-12-17,5.0,1.8,371.0,Friday,December
2004-12-17,6.0,2.0,469.0,Friday,December
2004-12-17,7.0,2.5,658.0,Friday,December
2004-12-17,8.0,4.1,854.0,Friday,December
2004-12-17,9.0,6.3,1005.0,Friday,December
2004-12-17,10.0,5.0,937.0,Friday,December
2004-12-17,11.0,5.1,963.0,Friday,December
2004-12-17,12.0,3.6,635.0,Friday,December
2004-12-17,13.0,3.5,521.0,Friday,December
2004-12-17,14.0,3.7,613.0,Friday,December
2004-12-17,15.0,3.1,516.0,Friday,December
2004-12-17,16.0,3.2,446.0,Friday,December
2004-12-17,17.0,3.8,499.0,Friday,December
2004-12-17,18.0,3.2,407.0,Friday,December
2004-12-17,19.0,3.2,418.0,Friday,December
2004-12-17,20.0,3.3,403.0,Friday,December
2004-12-17,21.0,3.1,412.0,Friday,December
2004-12-17,22.0,2.4,322.0,Friday,December
2004-12-17,23.0,1.4,200.0,Friday,December
2004-12-18,0.0,2.1,244.0,Saturday,December
2004-12-18,1.0,1.4,199.0,Saturday,December
2004-12-18,2.0,1.4,190.0,Saturday,December
2004-12-18,4.0,1.0,153.0,Saturday,December
2004-12-18,5.0,1.3,215.0,Saturday,December
2004-12-18,6.0,1.0,206.0,Saturday,December
2004-12-18,7.0,1.1,225.0,Saturday,December
2004-12-18,8.0,2.1,416.0,Saturday,December
2004-12-18,9.0,3.2,613.0,Saturday,December
2004-12-18,10.0,3.3,567.0,Saturday,December
2004-12-18,11.0,2.3,409.0,Saturday,December
2004-12-18,12.0,1.0,183.0,Saturday,December
2004-12-18,13.0,0.8,140.0,Saturday,December
2004-12-18,14.0,0.8,133.0,Saturday,December
2004-12-18,15.0,0.6,115.0,Saturday,December
2004-12-18,16.0,0.9,157.0,Saturday,December
2004-12-18,17.0,0.8,149.0,Saturday,December
2004-12-18,18.0,1.2,219.0,Saturday,December
2004-12-18,19.0,2.1,424.0,Saturday,December
2004-12-18,20.0,3.9,659.0,Saturday,December
2004-12-18,21.0,4.4,727.0,Saturday,December
2004-12-18,22.0,2.0,398.0,Saturday,December
2004-12-18,23.0,2.3,414.0,Saturday,December
2004-12-19,0.0,3.6,600.0,Sunday,December
2004-12-19,1.0,3.9,596.0,Sunday,December
2004-12-19,2.0,1.6,225.0,Sunday,December
2004-12-19,5.0,1.0,126.0,Sunday,December
2004-12-19,6.0,0.8,83.0,Sunday,December
2004-12-19,7.0,0.7,156.0,Sunday,December
2004-12-19,8.0,1.0,240.0,Sunday,December
2004-12-19,9.0,1.0,186.0,Sunday,December
2004-12-19,10.0,1.5,224.0,Sunday,December
2004-12-19,11.0,2.5,386.0,Sunday,December
2004-12-19,12.0,2.6,397.0,Sunday,December
2004-12-19,13.0,3.2,477.0,Sunday,December
2004-12-19,14.0,3.0,405.0,Sunday,December
2004-12-19,15.0,3.4,453.0,Sunday,December
2004-12-19,16.0,3.3,459.0,Sunday,December
2004-12-19,17.0,3.6,452.0,Sunday,December
2004-12-19,18.0,5.5,579.0,Sunday,December
2004-12-19,19.0,4.5,542.0,Sunday,December
2004-12-19,20.0,4.7,601.0,Sunday,December
2004-12-19,21.0,4.3,521.0,Sunday,December
2004-12-19,22.0,3.2,411.0,Sunday,December
2004-12-19,23.0,2.9,382.0,Sunday,December
2004-12-20,0.0,3.1,421.0,Monday,December
2004-12-20,1.0,2.8,362.0,Monday,December
2004-12-20,2.0,1.2,104.0,Monday,December
2004-12-20,4.0,0.8,69.0,Monday,December
2004-12-20,5.0,0.6,41.0,Monday,December
2004-12-20,6.0,0.6,46.0,Monday,December
2004-12-20,7.0,1.0,118.0,Monday,December
2004-12-20,8.0,3.2,295.0,Monday,December
2004-12-20,9.0,3.6,311.0,Monday,December
2004-12-20,10.0,2.9,269.0,Monday,December
2004-12-20,11.0,2.4,225.0,Monday,December
2004-12-20,12.0,2.5,220.0,Monday,December
2004-12-20,13.0,2.6,216.0,Monday,December
2004-12-20,14.0,2.3,162.0,Monday,December
2004-12-20,15.0,2.2,152.0,Monday,December
2004-12-20,16.0,2.3,183.0,Monday,December
2004-12-20,17.0,2.9,254.0,Monday,December
2004-12-20,18.0,4.1,355.0,Monday,December
2004-12-20,19.0,4.1,341.0,Monday,December
2004-12-20,20.0,4.0,341.0,Monday,December
2004-12-20,21.0,3.7,342.0,Monday,December
2004-12-20,22.0,1.7,186.0,Monday,December
2004-12-20,23.0,1.1,170.0,Monday,December
2004-12-21,0.0,1.1,169.0,Tuesday,December
2004-12-21,1.0,1.5,246.0,Tuesday,December
2004-12-21,2.0,0.5,63.0,Tuesday,December
2004-12-21,4.0,0.2,44.0,Tuesday,December
2004-12-21,5.0,0.3,54.0,Tuesday,December
2004-12-21,6.0,0.6,176.0,Tuesday,December
2004-12-21,7.0,0.7,236.0,Tuesday,December
2004-12-21,8.0,2.6,613.0,Tuesday,December
2004-12-21,9.0,5.5,755.0,Tuesday,December
2004-12-21,10.0,2.6,460.0,Tuesday,December
2004-12-21,11.0,1.5,280.0,Tuesday,December
2004-12-21,12.0,1.7,322.0,Tuesday,December
2004-12-21,13.0,2.2,349.0,Tuesday,December
2004-12-21,14.0,2.1,297.0,Tuesday,December
2004-12-21,15.0,2.2,353.0,Tuesday,December
2004-12-21,16.0,2.3,316.0,Tuesday,December
2004-12-21,17.0,2.5,348.0,Tuesday,December
2004-12-21,18.0,3.1,445.0,Tuesday,December
2004-12-21,19.0,3.6,457.0,Tuesday,December
2004-12-21,20.0,3.9,516.0,Tuesday,December
2004-12-21,21.0,4.0,575.0,Tuesday,December
2004-12-21,22.0,2.3,449.0,Tuesday,December
2004-12-21,23.0,1.5,289.0,Tuesday,December
2004-12-22,0.0,1.5,268.0,Wednesday,December
2004-12-22,1.0,2.2,343.0,Wednesday,December
2004-12-22,2.0,1.3,222.0,Wednesday,December
2004-12-22,5.0,0.5,89.0,Wednesday,December
2004-12-22,6.0,0.5,103.0,Wednesday,December
2004-12-22,7.0,0.9,254.0,Wednesday,December
2004-12-22,8.0,2.0,481.0,Wednesday,December
2004-12-22,9.0,3.2,638.0,Wednesday,December
2004-12-22,10.0,2.3,492.0,Wednesday,December
2004-12-22,11.0,1.8,413.0,Wednesday,December
2004-12-22,12.0,2.1,364.0,Wednesday,December
2004-12-22,13.0,1.9,299.0,Wednesday,December
2004-12-22,14.0,2.4,342.0,Wednesday,December
2004-12-22,15.0,2.1,309.0,Wednesday,December
2004-12-22,16.0,2.8,367.0,Wednesday,December
2004-12-22,17.0,3.3,357.0,Wednesday,December
2004-12-22,18.0,2.9,345.0,Wednesday,December
2004-12-22,19.0,3.9,483.0,Wednesday,December
2004-12-22,20.0,4.1,480.0,Wednesday,December
2004-12-22,21.0,3.3,427.0,Wednesday,December
2004-12-22,22.0,3.3,504.0,Wednesday,December
2004-12-22,23.0,1.9,248.0,Wednesday,December
2004-12-23,0.0,2.0,241.0,Thursday,December
2004-12-23,1.0,1.9,210.0,Thursday,December
2004-12-23,2.0,2.1,292.0,Thursday,December
2004-12-23,4.0,1.3,129.0,Thursday,December
2004-12-23,5.0,1.1,106.0,Thursday,December
2004-12-23,6.0,1.2,125.0,Thursday,December
2004-12-23,7.0,1.8,267.0,Thursday,December
2004-12-23,8.0,3.6,543.0,Thursday,December
2004-12-23,9.0,3.7,496.0,Thursday,December
2004-12-23,10.0,3.4,491.0,Thursday,December
2004-12-23,11.0,4.0,667.0,Thursday,December
2004-12-23,12.0,3.8,693.0,Thursday,December
2004-12-23,13.0,4.1,707.0,Thursday,December
2004-12-23,14.0,4.9,777.0,Thursday,December
2004-12-23,15.0,3.3,512.0,Thursday,December
2004-12-23,16.0,4.3,587.0,Thursday,December
2004-12-23,17.0,6.6,864.0,Thursday,December
2004-12-23,18.0,8.5,1089.0,Thursday,December
2004-12-23,19.0,8.7,1070.0,Thursday,December
2004-12-23,20.0,9.1,1220.0,Thursday,December
2004-12-23,21.0,7.2,1076.0,Thursday,December
2004-12-23,22.0,5.0,825.0,Thursday,December
2004-12-23,23.0,4.2,740.0,Thursday,December
2004-12-24,0.0,4.6,759.0,Friday,December
2004-12-24,1.0,3.9,610.0,Friday,December
2004-12-24,2.0,3.4,465.0,Friday,December
2004-12-24,4.0,2.4,288.0,Friday,December
2004-12-24,5.0,2.5,251.0,Friday,December
2004-12-24,6.0,3.5,351.0,Friday,December
2004-12-24,7.0,3.9,379.0,Friday,December
2004-12-24,8.0,4.8,539.0,Friday,December
2004-12-24,9.0,6.1,706.0,Friday,December
2004-12-24,10.0,6.6,750.0,Friday,December
2004-12-24,11.0,6.5,747.0,Friday,December
2004-12-24,12.0,6.0,670.0,Friday,December
2004-12-24,13.0,6.9,772.0,Friday,December
2004-12-24,14.0,7.9,792.0,Friday,December
2004-12-24,15.0,6.1,626.0,Friday,December
2004-12-24,16.0,6.7,678.0,Friday,December
2004-12-24,17.0,6.8,706.0,Friday,December
2004-12-24,18.0,6.7,668.0,Friday,December
2004-12-24,19.0,6.4,641.0,Friday,December
2004-12-24,20.0,6.8,649.0,Friday,December
2004-12-24,21.0,5.6,521.0,Friday,December
2004-12-24,22.0,5.4,487.0,Friday,December
2004-12-24,23.0,5.2,453.0,Friday,December
2004-12-25,0.0,5.9,567.0,Saturday,December
2004-12-25,1.0,5.6,527.0,Saturday,December
2004-12-25,2.0,5.5,503.0,Saturday,December
2004-12-25,5.0,2.2,274.0,Saturday,December
2004-12-25,6.0,2.0,231.0,Saturday,December
2004-12-25,7.0,2.2,268.0,Saturday,December
2004-12-25,8.0,2.0,281.0,Saturday,December
2004-12-25,9.0,2.5,340.0,Saturday,December
2004-12-25,10.0,3.0,406.0,Saturday,December
2004-12-25,11.0,2.8,379.0,Saturday,December
2004-12-25,12.0,3.4,436.0,Saturday,December
2004-12-25,13.0,5.5,602.0,Saturday,December
